order_id,payment_method,payment_status
ORD019009,UPI,Paid
ORD019010,UPI,Refunded
ORD019011,Net Banking,Paid
ORD019012,UPI,Paid
ORD019013,Wallet,Paid
ORD019014,Debit Card,Paid
ORD019015,Cash on Delivery,Paid
ORD019016,Net Banking,Paid
ORD019017,Cash on Delivery,Paid
ORD019018,Wallet,Paid
ORD019019,Credit Card,Paid
ORD019020,Debit Card,Paid
ORD019021,Wallet,Paid
ORD019022,Debit Card,Refunded
ORD019023,UPI,Paid
ORD019024,Credit Card,Paid
ORD019025,Net Banking,Paid
ORD019026,Credit Card,Paid
ORD019027,UPI,Paid
ORD019028,Credit Card,Paid
ORD019029,Cash on Delivery,Paid
ORD019030,Credit Card,Paid
ORD019031,UPI,Paid
ORD019032,UPI,Paid
ORD019033,Credit Card,Paid
ORD019034,Wallet,Paid
ORD019035,Cash on Delivery,Failed
ORD019036,Credit Card,Paid
ORD019037,Cash on Delivery,Paid
ORD019038,Cash on Delivery,Paid
ORD019039,UPI,Paid
ORD019040,UPI,Paid
ORD019041,Wallet,Paid
ORD019042,UPI,Paid
ORD019043,Wallet,Paid
ORD019044,UPI,Paid
ORD019045,Debit Card,Paid
ORD019046,Debit Card,Paid
ORD019047,Cash on Delivery,Paid
ORD019048,Cash on Delivery,Paid
ORD019049,UPI,Paid
ORD019050,Credit Card,Paid
ORD019051,Debit Card,Paid
ORD019052,UPI,Paid
ORD019053,UPI,Paid
ORD019054,UPI,Paid
ORD019055,Wallet,Paid
ORD019056,Cash on Delivery,Paid
ORD019057,Debit Card,Refunded
ORD019058,Net Banking,Paid
ORD019059,UPI,Refunded
ORD019060,Debit Card,Paid
ORD019061,UPI,Refunded
ORD019062,Debit Card,Paid
ORD019063,Credit Card,Paid
ORD019064,UPI,Paid
ORD019065,Net Banking,Paid
ORD019066,UPI,Paid
ORD019067,Debit Card,Refunded
ORD019068,Credit Card,Paid
ORD019069,Debit Card,Paid
ORD019070,UPI,Paid
ORD019071,Debit Card,Paid
ORD019072,UPI,Paid
ORD019073,Wallet,Paid
ORD019074,Cash on Delivery,Paid
ORD019075,UPI,Paid
ORD019076,Debit Card,Refunded
ORD019077,Credit Card,Paid
ORD019078,Debit Card,Paid
ORD019079,Credit Card,Paid
ORD019080,UPI,Paid
ORD019081,Cash on Delivery,Paid
ORD019082,UPI,Paid
ORD019083,UPI,Paid
ORD019084,Wallet,Paid
ORD019085,Debit Card,Paid
ORD019086,Cash on Delivery,Paid
ORD019087,UPI,Paid
ORD019088,Net Banking,Paid
ORD019089,Debit Card,Paid
ORD019090,Credit Card,Paid
ORD019091,Debit Card,Paid
ORD019092,Cash on Delivery,Paid
ORD019093,Net Banking,Paid
ORD019094,Net Banking,Paid
ORD019095,Wallet,Refunded
ORD019096,Debit Card,Paid
ORD019097,UPI,Refunded
ORD019098,UPI,Paid
ORD019099,UPI,Paid
ORD019100,Credit Card,Paid
ORD019101,Cash on Delivery,Paid
ORD019102,Wallet,Paid
ORD019103,Net Banking,Paid
ORD019104,Wallet,Paid
ORD019105,Debit Card,Refunded
ORD019106,UPI,Paid
ORD019107,Wallet,Paid
ORD019108,Wallet,Paid
ORD019109,UPI,Paid
ORD019110,Credit Card,Refunded
ORD019111,Debit Card,Refunded
ORD019112,UPI,Paid
ORD019113,Cash on Delivery,Paid
ORD019114,Credit Card,Paid
ORD019115,Debit Card,Paid
ORD019116,UPI,Paid
ORD019117,UPI,Paid
ORD019118,Debit Card,Paid
ORD019119,Cash on Delivery,Refunded
ORD019120,UPI,Paid
ORD019121,Credit Card,Paid
ORD019122,Debit Card,Failed
ORD019123,Debit Card,Paid
ORD019124,Credit Card,Paid
ORD019125,Cash on Delivery,Paid
ORD019126,UPI,Paid
ORD019127,Cash on Delivery,Paid
ORD019128,Wallet,Paid
ORD019129,UPI,Paid
ORD019130,Cash on Delivery,Paid
ORD019131,Credit Card,Paid
ORD019132,Debit Card,Paid
ORD019133,Cash on Delivery,Paid
ORD019134,UPI,Failed
ORD019135,Wallet,Failed
ORD019136,Debit Card,Paid
ORD019137,Wallet,Paid
ORD019138,Net Banking,Paid
ORD019139,Credit Card,Paid
ORD019140,Debit Card,Paid
ORD019141,Cash on Delivery,Paid
ORD019142,Wallet,Paid
ORD019143,UPI,Failed
ORD019144,UPI,Failed
ORD019145,UPI,Paid
ORD019146,UPI,Paid
ORD019147,Debit Card,Paid
ORD019148,UPI,Paid
ORD019149,Debit Card,Paid
ORD019150,Credit Card,Paid
ORD019151,Cash on Delivery,Paid
ORD019152,UPI,Paid
ORD019153,Credit Card,Failed
ORD019154,Net Banking,Paid
ORD019155,Debit Card,Paid
ORD019156,Cash on Delivery,Paid
ORD019157,UPI,Paid
ORD019158,Cash on Delivery,Paid
ORD019159,Credit Card,Paid
ORD019160,Debit Card,Paid
ORD019161,Net Banking,Paid
ORD019162,Debit Card,Refunded
ORD019163,Cash on Delivery,Failed
ORD019164,Net Banking,Paid
ORD019165,Debit Card,Paid
ORD019166,Wallet,Paid
ORD019167,Credit Card,Paid
ORD019168,Wallet,Paid
ORD019169,Credit Card,Paid
ORD019170,Credit Card,Paid
ORD019171,Cash on Delivery,Refunded
ORD019172,Credit Card,Paid
ORD019173,UPI,Paid
ORD019174,Wallet,Paid
ORD019175,Credit Card,Paid
ORD019176,Cash on Delivery,Paid
ORD019177,Credit Card,Paid
ORD019178,Credit Card,Paid
ORD019179,Credit Card,Paid
ORD019180,Net Banking,Paid
ORD019181,Credit Card,Paid
ORD019182,Debit Card,Paid
ORD019183,Cash on Delivery,Paid
ORD019184,UPI,Paid
ORD019185,Net Banking,Paid
ORD019186,Net Banking,Paid
ORD019187,Debit Card,Failed
ORD019188,Debit Card,Paid
ORD019189,Cash on Delivery,Paid
ORD019190,UPI,Paid
ORD019191,Cash on Delivery,Failed
ORD019192,Debit Card,Paid
ORD019193,Wallet,Paid
ORD019194,Net Banking,Paid
ORD019195,Credit Card,Paid
ORD019196,Net Banking,Paid
ORD019197,UPI,Paid
ORD019198,UPI,Paid
ORD019199,UPI,Failed
ORD019200,Cash on Delivery,Refunded
ORD019201,Debit Card,Refunded
ORD019202,UPI,Paid
ORD019203,Credit Card,Paid
ORD019204,Debit Card,Paid
ORD019205,Net Banking,Paid
ORD019206,Cash on Delivery,Paid
ORD019207,UPI,Paid
ORD019208,UPI,Paid
ORD019209,UPI,Paid
ORD019210,UPI,Paid
ORD019211,Credit Card,Paid
ORD019212,Debit Card,Paid
ORD019213,Cash on Delivery,Paid
ORD019214,Cash on Delivery,Paid
ORD019215,UPI,Paid
ORD019216,Cash on Delivery,Failed
ORD019217,UPI,Refunded
ORD019218,Net Banking,Paid
ORD019219,UPI,Paid
ORD019220,UPI,Paid
ORD019221,Net Banking,Paid
ORD019222,Cash on Delivery,Paid
ORD019223,Cash on Delivery,Paid
ORD019224,UPI,Refunded
ORD019225,Credit Card,Refunded
ORD019226,Cash on Delivery,Failed
ORD019227,Credit Card,Paid
ORD019228,Credit Card,Failed
ORD019229,UPI,Paid
ORD019230,UPI,Paid
ORD019231,UPI,Paid
ORD019232,UPI,Paid
ORD019233,Cash on Delivery,Paid
ORD019234,Credit Card,Paid
ORD019235,Credit Card,Refunded
ORD019236,UPI,Paid
ORD019237,UPI,Paid
ORD019238,Credit Card,Refunded
ORD019239,Credit Card,Paid
ORD019240,Wallet,Paid
ORD019241,Cash on Delivery,Paid
ORD019242,UPI,Paid
ORD019243,UPI,Paid
ORD019244,UPI,Paid
ORD019245,Cash on Delivery,Paid
ORD019246,Wallet,Paid
ORD019247,Debit Card,Refunded
ORD019248,UPI,Paid
ORD019249,Cash on Delivery,Failed
ORD019250,UPI,Paid
ORD019251,Net Banking,Paid
ORD019252,Debit Card,Paid
ORD019253,Debit Card,Paid
ORD019254,UPI,Failed
ORD019255,Net Banking,Paid
ORD019256,UPI,Failed
ORD019257,Debit Card,Refunded
ORD019258,UPI,Paid
ORD019259,Cash on Delivery,Paid
ORD019260,Cash on Delivery,Paid
ORD019261,UPI,Failed
ORD019262,UPI,Paid
ORD019263,Credit Card,Paid
ORD019264,UPI,Paid
ORD019265,Debit Card,Paid
ORD019266,Cash on Delivery,Failed
ORD019267,UPI,Refunded
ORD019268,Wallet,Paid
ORD019269,Net Banking,Paid
ORD019270,UPI,Refunded
ORD019271,Cash on Delivery,Paid
ORD019272,UPI,Paid
ORD019273,Credit Card,Paid
ORD019274,UPI,Paid
ORD019275,Debit Card,Paid
ORD019276,Credit Card,Paid
ORD019277,Cash on Delivery,Paid
ORD019278,Cash on Delivery,Refunded
ORD019279,Credit Card,Paid
ORD019280,UPI,Paid
ORD019281,Credit Card,Paid
ORD019282,UPI,Paid
ORD019283,Cash on Delivery,Paid
ORD019284,Cash on Delivery,Paid
ORD019285,UPI,Paid
ORD019286,Credit Card,Paid
ORD019287,Net Banking,Paid
ORD019288,Debit Card,Paid
ORD019289,Debit Card,Paid
ORD019290,Credit Card,Paid
ORD019291,Wallet,Refunded
ORD019292,Debit Card,Paid
ORD019293,UPI,Refunded
ORD019294,Debit Card,Paid
ORD019295,UPI,Paid
ORD019296,UPI,Paid
ORD019297,Debit Card,Failed
ORD019298,Debit Card,Paid
ORD019299,Wallet,Paid
ORD019300,UPI,Paid
ORD019301,UPI,Paid
ORD019302,Cash on Delivery,Failed
ORD019303,UPI,Paid
ORD019304,UPI,Paid
ORD019305,Cash on Delivery,Refunded
ORD019306,Wallet,Paid
ORD019307,Debit Card,Paid
ORD019308,Credit Card,Paid
ORD019309,UPI,Paid
ORD019310,Credit Card,Paid
ORD019311,Cash on Delivery,Paid
ORD019312,Net Banking,Paid
ORD019313,UPI,Failed
ORD019314,Cash on Delivery,Paid
ORD019315,UPI,Failed
ORD019316,UPI,Paid
ORD019317,UPI,Paid
ORD019318,Debit Card,Refunded
ORD019319,Cash on Delivery,Paid
ORD019320,Cash on Delivery,Paid
ORD019321,UPI,Paid
ORD019322,UPI,Paid
ORD019323,Cash on Delivery,Paid
ORD019324,Credit Card,Paid
ORD019325,Cash on Delivery,Failed
ORD019326,Credit Card,Paid
ORD019327,Net Banking,Paid
ORD019328,UPI,Failed
ORD019329,Debit Card,Paid
ORD019330,Credit Card,Refunded
ORD019331,Cash on Delivery,Paid
ORD019332,Wallet,Paid
ORD019333,Credit Card,Paid
ORD019334,UPI,Failed
ORD019335,Cash on Delivery,Paid
ORD019336,Cash on Delivery,Paid
ORD019337,Wallet,Paid
ORD019338,Credit Card,Refunded
ORD019339,Wallet,Paid
ORD019340,Wallet,Paid
ORD019341,Cash on Delivery,Paid
ORD019342,UPI,Paid
ORD019343,Debit Card,Paid
ORD019344,Cash on Delivery,Paid
ORD019345,Credit Card,Paid
ORD019346,UPI,Paid
ORD019347,Credit Card,Paid
ORD019348,UPI,Failed
ORD019349,Wallet,Paid
ORD019350,Cash on Delivery,Paid
ORD019351,Credit Card,Paid
ORD019352,UPI,Paid
ORD019353,Credit Card,Paid
ORD019354,Wallet,Paid
ORD019355,UPI,Paid
ORD019356,Wallet,Refunded
ORD019357,UPI,Paid
ORD019358,Cash on Delivery,Paid
ORD019359,Debit Card,Paid
ORD019360,Cash on Delivery,Paid
ORD019361,Debit Card,Paid
ORD019362,Debit Card,Failed
ORD019363,Debit Card,Paid
ORD019364,Wallet,Paid
ORD019365,Net Banking,Paid
ORD019366,UPI,Paid
ORD019367,Debit Card,Paid
ORD019368,Credit Card,Paid
ORD019369,Wallet,Paid
ORD019370,UPI,Paid
ORD019371,UPI,Paid
ORD019372,UPI,Failed
ORD019373,UPI,Refunded
ORD019374,UPI,Paid
ORD019375,Credit Card,Paid
ORD019376,Wallet,Paid
ORD019377,Cash on Delivery,Paid
ORD019378,Debit Card,Refunded
ORD019379,Debit Card,Paid
ORD019380,Credit Card,Paid
ORD019381,Credit Card,Paid
ORD019382,Debit Card,Refunded
ORD019383,Credit Card,Refunded
ORD019384,Cash on Delivery,Paid
ORD019385,Cash on Delivery,Refunded
ORD019386,Debit Card,Paid
ORD019387,Debit Card,Paid
ORD019388,Net Banking,Paid
ORD019389,Debit Card,Paid
ORD019390,UPI,Paid
ORD019391,Debit Card,Refunded
ORD019392,Credit Card,Paid
ORD019393,Net Banking,Paid
ORD019394,Debit Card,Refunded
ORD019395,UPI,Refunded
ORD019396,Credit Card,Paid
ORD019397,UPI,Paid
ORD019398,Net Banking,Paid
ORD019399,Debit Card,Paid
ORD019400,UPI,Refunded
ORD019401,UPI,Paid
ORD019402,UPI,Paid
ORD019403,UPI,Paid
ORD019404,UPI,Refunded
ORD019405,UPI,Paid
ORD019406,Wallet,Paid
ORD019407,Net Banking,Paid
ORD019408,Credit Card,Paid
ORD019409,Credit Card,Paid
ORD019410,UPI,Refunded
ORD019411,Wallet,Refunded
ORD019412,UPI,Paid
ORD019413,UPI,Paid
ORD019414,UPI,Paid
ORD019415,UPI,Paid
ORD019416,Net Banking,Paid
ORD019417,Cash on Delivery,Paid
ORD019418,Credit Card,Paid
ORD019419,UPI,Refunded
ORD019420,UPI,Paid
ORD019421,UPI,Paid
ORD019422,UPI,Paid
ORD019423,UPI,Paid
ORD019424,UPI,Paid
ORD019425,Net Banking,Paid
ORD019426,Cash on Delivery,Paid
ORD019427,Debit Card,Paid
ORD019428,Credit Card,Refunded
ORD019429,UPI,Paid
ORD019430,Credit Card,Paid
ORD019431,UPI,Paid
ORD019432,Credit Card,Paid
ORD019433,UPI,Paid
ORD019434,UPI,Failed
ORD019435,Credit Card,Paid
ORD019436,Cash on Delivery,Refunded
ORD019437,Credit Card,Paid
ORD019438,Wallet,Refunded
ORD019439,Net Banking,Paid
ORD019440,Credit Card,Paid
ORD019441,UPI,Paid
ORD019442,Debit Card,Paid
ORD019443,Net Banking,Paid
ORD019444,Credit Card,Paid
ORD019445,UPI,Refunded
ORD019446,UPI,Paid
ORD019447,UPI,Paid
ORD019448,UPI,Failed
ORD019449,Credit Card,Paid
ORD019450,Debit Card,Failed
ORD019451,Credit Card,Paid
ORD019452,UPI,Paid
ORD019453,Cash on Delivery,Paid
ORD019454,Wallet,Paid
ORD019455,UPI,Paid
ORD019456,Cash on Delivery,Paid
ORD019457,UPI,Refunded
ORD019458,Wallet,Paid
ORD019459,Credit Card,Paid
ORD019460,Credit Card,Paid
ORD019461,Wallet,Paid
ORD019462,UPI,Paid
ORD019463,Debit Card,Paid
ORD019464,Cash on Delivery,Paid
ORD019465,UPI,Refunded
ORD019466,UPI,Paid
ORD019467,Debit Card,Paid
ORD019468,Debit Card,Failed
ORD019469,Credit Card,Paid
ORD019470,UPI,Paid
ORD019471,UPI,Paid
ORD019472,Cash on Delivery,Refunded
ORD019473,UPI,Paid
ORD019474,UPI,Paid
ORD019475,UPI,Paid
ORD019476,Debit Card,Paid
ORD019477,Cash on Delivery,Paid
ORD019478,UPI,Paid
ORD019479,UPI,Paid
ORD019480,Debit Card,Paid
ORD019481,Credit Card,Paid
ORD019482,Wallet,Paid
ORD019483,Cash on Delivery,Paid
ORD019484,Debit Card,Refunded
ORD019485,UPI,Paid
ORD019486,Credit Card,Paid
ORD019487,Cash on Delivery,Failed
ORD019488,Cash on Delivery,Paid
ORD019489,Credit Card,Paid
ORD019490,UPI,Paid
ORD019491,UPI,Paid
ORD019492,Net Banking,Paid
ORD019493,UPI,Paid
ORD019494,UPI,Refunded
ORD019495,Debit Card,Paid
ORD019496,UPI,Paid
ORD019497,Debit Card,Paid
ORD019498,Cash on Delivery,Refunded
ORD019499,Debit Card,Refunded
ORD019500,UPI,Paid
ORD019501,UPI,Failed
ORD019502,Cash on Delivery,Paid
ORD019503,Debit Card,Paid
ORD019504,Credit Card,Paid
ORD019505,UPI,Paid
ORD019506,Cash on Delivery,Refunded
ORD019507,UPI,Paid
ORD019508,Debit Card,Paid
ORD019509,Cash on Delivery,Failed
ORD019510,UPI,Paid
ORD019511,UPI,Paid
ORD019512,Cash on Delivery,Paid
ORD019513,UPI,Failed
ORD019514,Cash on Delivery,Paid
ORD019515,Cash on Delivery,Paid
ORD019516,UPI,Paid
ORD019517,UPI,Paid
ORD019518,UPI,Paid
ORD019519,UPI,Paid
ORD019520,Credit Card,Refunded
ORD019521,Debit Card,Paid
ORD019522,Wallet,Paid
ORD019523,Cash on Delivery,Refunded
ORD019524,Credit Card,Paid
ORD019525,UPI,Paid
ORD019526,Net Banking,Paid
ORD019527,UPI,Paid
ORD019528,Debit Card,Paid
ORD019529,UPI,Paid
ORD019530,Debit Card,Paid
ORD019531,UPI,Paid
ORD019532,Debit Card,Failed
ORD019533,UPI,Paid
ORD019534,UPI,Paid
ORD019535,UPI,Paid
ORD019536,Net Banking,Paid
ORD019537,UPI,Paid
ORD019538,Net Banking,Refunded
ORD019539,Net Banking,Paid
ORD019540,Cash on Delivery,Paid
ORD019541,UPI,Paid
ORD019542,Debit Card,Paid
ORD019543,Cash on Delivery,Paid
ORD019544,Debit Card,Paid
ORD019545,Credit Card,Paid
ORD019546,Cash on Delivery,Paid
ORD019547,Credit Card,Paid
ORD019548,Credit Card,Paid
ORD019549,Wallet,Paid
ORD019550,Net Banking,Paid
ORD019551,Cash on Delivery,Paid
ORD019552,Net Banking,Paid
ORD019553,UPI,Paid
ORD019554,UPI,Paid
ORD019555,UPI,Paid
ORD019556,Net Banking,Paid
ORD019557,Cash on Delivery,Paid
ORD019558,Net Banking,Paid
ORD019559,UPI,Paid
ORD019560,UPI,Paid
ORD019561,Cash on Delivery,Paid
ORD019562,Net Banking,Paid
ORD019563,Cash on Delivery,Paid
ORD019564,Credit Card,Paid
ORD019565,Credit Card,Paid
ORD019566,Cash on Delivery,Paid
ORD019567,UPI,Paid
ORD019568,Cash on Delivery,Paid
ORD019569,UPI,Failed
ORD019570,Net Banking,Paid
ORD019571,Debit Card,Paid
ORD019572,Debit Card,Failed
ORD019573,Net Banking,Refunded
ORD019574,Cash on Delivery,Paid
ORD019575,Cash on Delivery,Paid
ORD019576,UPI,Failed
ORD019577,Credit Card,Paid
ORD019578,Debit Card,Paid
ORD019579,Credit Card,Failed
ORD019580,UPI,Paid
ORD019581,Net Banking,Paid
ORD019582,Credit Card,Paid
ORD019583,Credit Card,Paid
ORD019584,Cash on Delivery,Paid
ORD019585,Wallet,Paid
ORD019586,Wallet,Paid
ORD019587,UPI,Paid
ORD019588,Debit Card,Paid
ORD019589,Debit Card,Paid
ORD019590,Cash on Delivery,Paid
ORD019591,UPI,Paid
ORD019592,UPI,Paid
ORD019593,Cash on Delivery,Paid
ORD019594,Wallet,Paid
ORD019595,Debit Card,Paid
ORD019596,Cash on Delivery,Paid
ORD019597,Credit Card,Paid
ORD019598,Net Banking,Paid
ORD019599,Wallet,Paid
ORD019600,Cash on Delivery,Paid
ORD019601,Net Banking,Refunded
ORD019602,Cash on Delivery,Failed
ORD019603,Debit Card,Paid
ORD019604,UPI,Paid
ORD019605,Credit Card,Paid
ORD019606,Cash on Delivery,Paid
ORD019607,Credit Card,Paid
ORD019608,UPI,Paid
ORD019609,Debit Card,Paid
ORD019610,Credit Card,Paid
ORD019611,Wallet,Paid
ORD019612,UPI,Paid
ORD019613,Cash on Delivery,Paid
ORD019614,Cash on Delivery,Failed
ORD019615,Credit Card,Paid
ORD019616,Cash on Delivery,Paid
ORD019617,UPI,Failed
ORD019618,Cash on Delivery,Paid
ORD019619,Credit Card,Paid
ORD019620,UPI,Paid
ORD019621,UPI,Paid
ORD019622,Cash on Delivery,Refunded
ORD019623,Debit Card,Paid
ORD019624,UPI,Paid
ORD019625,UPI,Paid
ORD019626,Credit Card,Paid
ORD019627,UPI,Paid
ORD019628,Credit Card,Paid
ORD019629,UPI,Paid
ORD019630,Cash on Delivery,Paid
ORD019631,Credit Card,Paid
ORD019632,Cash on Delivery,Paid
ORD019633,Wallet,Paid
ORD019634,Credit Card,Paid
ORD019635,Net Banking,Paid
ORD019636,UPI,Paid
ORD019637,Wallet,Paid
ORD019638,UPI,Paid
ORD019639,Debit Card,Paid
ORD019640,Cash on Delivery,Paid
ORD019641,UPI,Paid
ORD019642,UPI,Refunded
ORD019643,Credit Card,Paid
ORD019644,Wallet,Paid
ORD019645,Credit Card,Paid
ORD019646,Debit Card,Paid
ORD019647,Debit Card,Paid
ORD019648,Wallet,Paid
ORD019649,Wallet,Paid
ORD019650,UPI,Paid
ORD019651,UPI,Paid
ORD019652,UPI,Paid
ORD019653,Net Banking,Paid
ORD019654,Credit Card,Paid
ORD019655,UPI,Paid
ORD019656,Cash on Delivery,Paid
ORD019657,Credit Card,Paid
ORD019658,Net Banking,Paid
ORD019659,Credit Card,Paid
ORD019660,UPI,Paid
ORD019661,UPI,Paid
ORD019662,Credit Card,Paid
ORD019663,Wallet,Paid
ORD019664,Debit Card,Paid
ORD019665,UPI,Paid
ORD019666,Credit Card,Failed
ORD019667,UPI,Paid
ORD019668,UPI,Paid
ORD019669,Credit Card,Refunded
ORD019670,Net Banking,Paid
ORD019671,UPI,Paid
ORD019672,Net Banking,Paid
ORD019673,Cash on Delivery,Paid
ORD019674,Credit Card,Paid
ORD019675,UPI,Refunded
ORD019676,UPI,Paid
ORD019677,Credit Card,Paid
ORD019678,Cash on Delivery,Refunded
ORD019679,Wallet,Refunded
ORD019680,Cash on Delivery,Paid
ORD019681,UPI,Paid
ORD019682,Cash on Delivery,Failed
ORD019683,Net Banking,Paid
ORD019684,Debit Card,Paid
ORD019685,Debit Card,Paid
ORD019686,Credit Card,Paid
ORD019687,Debit Card,Refunded
ORD019688,UPI,Paid
ORD019689,Cash on Delivery,Paid
ORD019690,UPI,Paid
ORD019691,UPI,Refunded
ORD019692,Credit Card,Paid
ORD019693,Net Banking,Paid
ORD019694,Credit Card,Paid
ORD019695,Net Banking,Paid
ORD019696,Debit Card,Paid
ORD019697,UPI,Refunded
ORD019698,Cash on Delivery,Paid
ORD019699,Cash on Delivery,Paid
ORD019700,Credit Card,Paid
ORD019701,UPI,Paid
ORD019702,UPI,Paid
ORD019703,UPI,Paid
ORD019704,UPI,Refunded
ORD019705,Net Banking,Paid
ORD019706,UPI,Paid
ORD019707,Credit Card,Refunded
ORD019708,Cash on Delivery,Paid
ORD019709,Credit Card,Paid
ORD019710,Credit Card,Paid
ORD019711,Net Banking,Paid
ORD019712,UPI,Paid
ORD019713,UPI,Paid
ORD019714,Debit Card,Paid
ORD019715,UPI,Paid
ORD019716,UPI,Paid
ORD019717,UPI,Paid
ORD019718,UPI,Failed
ORD019719,Debit Card,Paid
ORD019720,Wallet,Paid
ORD019721,Credit Card,Paid
ORD019722,Net Banking,Paid
ORD019723,UPI,Paid
ORD019724,Credit Card,Paid
ORD019725,Net Banking,Failed
ORD019726,UPI,Paid
ORD019727,Cash on Delivery,Paid
ORD019728,Credit Card,Paid
ORD019729,Wallet,Paid
ORD019730,Cash on Delivery,Paid
ORD019731,Wallet,Failed
ORD019732,Cash on Delivery,Refunded
ORD019733,UPI,Paid
ORD019734,Wallet,Paid
ORD019735,Debit Card,Paid
ORD019736,Wallet,Paid
ORD019737,Credit Card,Failed
ORD019738,UPI,Paid
ORD019739,Cash on Delivery,Refunded
ORD019740,Debit Card,Paid
ORD019741,Cash on Delivery,Paid
ORD019742,UPI,Paid
ORD019743,UPI,Paid
ORD019744,UPI,Paid
ORD019745,UPI,Refunded
ORD019746,Debit Card,Paid
ORD019747,UPI,Paid
ORD019748,UPI,Paid
ORD019749,Credit Card,Paid
ORD019750,Credit Card,Paid
ORD019751,Debit Card,Paid
ORD019752,Credit Card,Failed
ORD019753,Credit Card,Paid
ORD019754,Wallet,Paid
ORD019755,Debit Card,Paid
ORD019756,UPI,Paid
ORD019757,UPI,Refunded
ORD019758,UPI,Paid
ORD019759,Cash on Delivery,Paid
ORD019760,Credit Card,Paid
ORD019761,Credit Card,Paid
ORD019762,Net Banking,Paid
ORD019763,Cash on Delivery,Paid
ORD019764,UPI,Paid
ORD019765,UPI,Paid
ORD019766,UPI,Paid
ORD019767,Credit Card,Paid
ORD019768,Credit Card,Paid
ORD019769,Credit Card,Paid
ORD019770,UPI,Paid
ORD019771,Cash on Delivery,Failed
ORD019772,Debit Card,Paid
ORD019773,Net Banking,Paid
ORD019774,UPI,Paid
ORD019775,Cash on Delivery,Paid
ORD019776,UPI,Paid
ORD019777,UPI,Paid
ORD019778,Debit Card,Failed
ORD019779,UPI,Paid
ORD019780,UPI,Paid
ORD019781,UPI,Paid
ORD019782,Cash on Delivery,Paid
ORD019783,Cash on Delivery,Paid
ORD019784,Credit Card,Paid
ORD019785,Debit Card,Failed
ORD019786,Credit Card,Paid
ORD019787,Debit Card,Paid
ORD019788,UPI,Paid
ORD019789,Cash on Delivery,Paid
ORD019790,UPI,Failed
ORD019791,Net Banking,Paid
ORD019792,Debit Card,Paid
ORD019793,Credit Card,Paid
ORD019794,UPI,Paid
ORD019795,Debit Card,Paid
ORD019796,Debit Card,Paid
ORD019797,Credit Card,Paid
ORD019798,Cash on Delivery,Paid
ORD019799,UPI,Refunded
ORD019800,Debit Card,Failed
ORD019801,UPI,Paid
ORD019802,UPI,Paid
ORD019803,Wallet,Paid
ORD019804,Credit Card,Paid
ORD019805,UPI,Paid
ORD019806,UPI,Paid
ORD019807,UPI,Paid
ORD019808,Debit Card,Paid
ORD019809,Wallet,Paid
ORD019810,Cash on Delivery,Paid
ORD019811,Debit Card,Paid
ORD019812,Cash on Delivery,Failed
ORD019813,Credit Card,Paid
ORD019814,Credit Card,Paid
ORD019815,Wallet,Refunded
ORD019816,UPI,Paid
ORD019817,Credit Card,Paid
ORD019818,Cash on Delivery,Paid
ORD019819,Credit Card,Paid
ORD019820,UPI,Paid
ORD019821,UPI,Paid
ORD019822,Credit Card,Paid
ORD019823,UPI,Paid
ORD019824,UPI,Paid
ORD019825,UPI,Paid
ORD019826,UPI,Paid
ORD019827,UPI,Refunded
ORD019828,UPI,Paid
ORD019829,UPI,Paid
ORD019830,Debit Card,Paid
ORD019831,Cash on Delivery,Paid
ORD019832,Credit Card,Paid
ORD019833,UPI,Paid
ORD019834,Net Banking,Refunded
ORD019835,UPI,Paid
ORD019836,Cash on Delivery,Paid
ORD019837,Debit Card,Paid
ORD019838,Cash on Delivery,Paid
ORD019839,UPI,Paid
ORD019840,Debit Card,Paid
ORD019841,Cash on Delivery,Paid
ORD019842,Debit Card,Paid
ORD019843,UPI,Paid
ORD019844,Net Banking,Failed
ORD019845,UPI,Paid
ORD019846,Cash on Delivery,Paid
ORD019847,UPI,Paid
ORD019848,UPI,Paid
ORD019849,Debit Card,Paid
ORD019850,Net Banking,Paid
ORD019851,Cash on Delivery,Failed
ORD019852,UPI,Paid
ORD019853,Credit Card,Paid
ORD019854,UPI,Refunded
ORD019855,UPI,Paid
ORD019856,Cash on Delivery,Paid
ORD019857,Credit Card,Paid
ORD019858,UPI,Paid
ORD019859,UPI,Paid
ORD019860,Debit Card,Paid
ORD019861,Credit Card,Paid
ORD019862,Credit Card,Paid
ORD019863,Credit Card,Paid
ORD019864,Wallet,Paid
ORD019865,Credit Card,Paid
ORD019866,UPI,Paid
ORD019867,UPI,Paid
ORD019868,UPI,Paid
ORD019869,UPI,Paid
ORD019870,Net Banking,Paid
ORD019871,Cash on Delivery,Failed
ORD019872,UPI,Paid
ORD019873,Cash on Delivery,Paid
ORD019874,Credit Card,Paid
ORD019875,Wallet,Paid
ORD019876,UPI,Paid
ORD019877,Credit Card,Refunded
ORD019878,Credit Card,Refunded
ORD019879,UPI,Paid
ORD019880,UPI,Paid
ORD019881,Net Banking,Paid
ORD019882,Net Banking,Paid
ORD019883,Credit Card,Paid
ORD019884,UPI,Paid
ORD019885,UPI,Paid
ORD019886,UPI,Paid
ORD019887,Credit Card,Paid
ORD019888,Cash on Delivery,Paid
ORD019889,Net Banking,Paid
ORD019890,Cash on Delivery,Failed
