order_id,return_date,return_reason,refund_amount
ORD045582,2025-01-11,Damaged Product,5123.28
ORD045614,2024-01-16,Quality Issue,16460.29
ORD045632,2025-02-24,Wrong Product,1180.31
ORD045667,2025-03-16,Quality Issue,3052.77
ORD045674,2025-07-26,Damaged Product,657.0
ORD045697,2025-05-02,Damaged Product,140191.06
ORD045703,2025-10-06,Changed Mind,569.83
ORD045704,2025-06-07,Changed Mind,29959.72
ORD045706,2025-11-20,Wrong Product,9662.19
ORD045727,2025-08-10,Damaged Product,4200.03
ORD045735,2025-06-02,Late Delivery,13523.43
ORD045737,2025-12-10,Quality Issue,1630.42
ORD045740,2026-01-06,Size/Fit Issue,2856.03
ORD045749,2025-12-06,Changed Mind,18980.09
ORD045756,2024-07-26,Size/Fit Issue,86889.69
ORD045758,2025-01-11,Damaged Product,3778.89
ORD045777,2025-10-30,Size/Fit Issue,21807.99
ORD045793,2025-11-17,Quality Issue,5792.66
ORD045794,2025-05-25,Late Delivery,2803.07
ORD045810,2024-12-30,Quality Issue,486.52
ORD045819,2025-08-10,Late Delivery,3695.36
ORD045824,2025-04-19,Changed Mind,3353.13
ORD045880,2025-07-05,Changed Mind,11399.35
ORD045895,2024-10-15,Damaged Product,65309.99
ORD045899,2025-12-07,Wrong Product,15723.93
ORD045903,2025-05-28,Changed Mind,15825.23
ORD045910,2025-10-28,Size/Fit Issue,11214.25
ORD045917,2025-11-06,Quality Issue,1532.69
ORD045933,2025-05-05,Wrong Product,361.2
ORD045965,2024-09-10,Wrong Product,931.65
ORD045966,2024-12-29,Damaged Product,5651.52
ORD045968,2025-07-08,Wrong Product,8336.43
ORD045983,2025-05-26,Wrong Product,2013.75
ORD045988,2024-02-18,Late Delivery,1927.45
ORD045993,2025-03-07,Changed Mind,1831.82
ORD045995,2025-06-01,Changed Mind,3263.28
ORD045998,2024-10-08,Wrong Product,166200.8
ORD046007,2025-12-30,Damaged Product,13046.2
ORD046021,2024-12-05,Wrong Product,1997.23
ORD046030,2024-03-26,Damaged Product,682.33
ORD046103,2025-09-14,Quality Issue,34611.04
ORD046109,2025-06-21,Late Delivery,835.14
ORD046163,2025-02-15,Changed Mind,33295.18
ORD046166,2025-12-16,Damaged Product,5868.41
ORD046185,2024-12-29,Damaged Product,11047.87
ORD046229,2024-10-14,Quality Issue,5600.9
ORD046251,2024-06-27,Changed Mind,10642.39
ORD046253,2025-06-05,Quality Issue,669.65
ORD046287,2025-12-19,Damaged Product,93912.58
ORD046291,2026-01-01,Size/Fit Issue,162.84
ORD046297,2025-09-13,Damaged Product,3684.17
ORD046298,2025-09-04,Quality Issue,40832.84
ORD046309,2025-10-27,Damaged Product,2053.14
ORD046321,2025-10-16,Size/Fit Issue,5113.98
ORD046331,2024-10-03,Size/Fit Issue,39204.44
ORD046345,2026-01-09,Quality Issue,4422.74
ORD046346,2024-11-27,Damaged Product,218.88
ORD046351,2025-01-30,Damaged Product,8294.32
ORD046354,2026-01-12,Late Delivery,1615.42
ORD046406,2025-11-25,Changed Mind,13459.14
ORD046449,2024-03-02,Late Delivery,39387.1
ORD046452,2025-12-31,Damaged Product,9459.29
ORD046455,2024-05-12,Damaged Product,73502.82
ORD046461,2025-11-12,Late Delivery,7433.45
ORD046465,2024-06-03,Damaged Product,20624.34
ORD046476,2024-06-25,Size/Fit Issue,18711.0
ORD046483,2024-11-14,Late Delivery,2417.82
ORD046496,2025-10-24,Changed Mind,1678.84
ORD046524,2025-10-24,Size/Fit Issue,3944.38
ORD046526,2025-06-30,Size/Fit Issue,3928.86
ORD046529,2025-12-10,Size/Fit Issue,8015.77
ORD046593,2025-09-21,Size/Fit Issue,4543.41
ORD046597,2025-01-06,Quality Issue,32988.61
ORD046627,2025-10-03,Quality Issue,43552.39
ORD046635,2024-11-14,Size/Fit Issue,22621.33
ORD046641,2025-09-29,Quality Issue,4478.21
ORD046671,2024-06-30,Changed Mind,9437.08
ORD046677,2024-10-19,Late Delivery,3996.98
ORD046687,2025-11-03,Wrong Product,1155.01
ORD046704,2025-06-22,Damaged Product,17691.28
ORD046747,2024-10-12,Wrong Product,895.89
ORD046764,2025-12-18,Late Delivery,8651.11
ORD046775,2025-01-03,Late Delivery,28839.37
ORD046784,2025-10-23,Damaged Product,420.45
ORD046788,2026-01-11,Late Delivery,8625.0
ORD046790,2025-05-09,Wrong Product,2679.79
ORD046796,2025-01-17,Changed Mind,15981.97
ORD046815,2026-01-02,Damaged Product,8348.6
ORD046844,2025-06-30,Damaged Product,9116.06
ORD046852,2024-10-11,Late Delivery,501.42
ORD046869,2025-02-16,Wrong Product,5841.45
ORD046879,2025-10-07,Damaged Product,3221.28
ORD046880,2025-09-28,Damaged Product,37519.33
ORD046885,2025-08-23,Changed Mind,4013.34
ORD046932,2025-12-16,Size/Fit Issue,1791.42
ORD046938,2025-09-29,Wrong Product,34376.23
ORD046948,2025-12-22,Quality Issue,5555.09
ORD046954,2024-12-16,Damaged Product,6904.23
ORD046959,2024-12-30,Changed Mind,12537.9
ORD046968,2026-01-02,Damaged Product,13472.34
ORD046983,2025-08-28,Quality Issue,3461.19
ORD047011,2025-05-31,Wrong Product,23633.01
ORD047045,2025-07-28,Changed Mind,10810.73
ORD047047,2025-12-10,Damaged Product,4708.27
ORD047070,2024-12-12,Quality Issue,48892.73
ORD047073,2025-08-19,Size/Fit Issue,23077.11
ORD047105,2025-04-05,Quality Issue,2155.03
ORD047107,2025-06-05,Late Delivery,29988.84
ORD047112,2025-12-17,Late Delivery,796.77
ORD047118,2025-11-01,Changed Mind,1910.21
ORD047121,2025-05-17,Wrong Product,2005.41
ORD047134,2025-11-12,Changed Mind,28410.85
ORD047136,2025-10-03,Quality Issue,61791.69
ORD047162,2025-06-18,Damaged Product,8361.81
ORD047194,2025-10-17,Wrong Product,344.4
ORD047206,2025-02-12,Quality Issue,7513.63
ORD047223,2025-12-20,Damaged Product,80491.26
ORD047234,2025-01-16,Quality Issue,6710.14
ORD047253,2025-09-07,Damaged Product,47103.03
ORD047262,2025-05-04,Quality Issue,14919.41
ORD047270,2024-12-19,Changed Mind,20831.42
ORD047276,2024-11-15,Damaged Product,842.64
ORD047303,2025-11-05,Wrong Product,14651.49
ORD047305,2025-12-15,Damaged Product,588.72
ORD047311,2025-12-13,Size/Fit Issue,2256.91
ORD047321,2025-11-21,Damaged Product,3652.42
ORD047328,2024-10-13,Size/Fit Issue,30998.28
ORD047339,2025-11-17,Changed Mind,5786.06
ORD047342,2025-04-09,Wrong Product,11531.58
ORD047365,2025-10-06,Damaged Product,1791.66
ORD047366,2025-12-30,Quality Issue,16636.12
ORD047382,2024-06-17,Changed Mind,5488.34
ORD047391,2025-10-11,Late Delivery,9328.07
ORD047402,2025-07-02,Size/Fit Issue,9441.36
ORD047403,2024-03-10,Changed Mind,5208.48
ORD047416,2025-07-03,Late Delivery,71913.06
ORD047433,2025-05-14,Changed Mind,27292.75
ORD047438,2024-12-02,Wrong Product,859.61
ORD047447,2025-11-09,Damaged Product,1776.7
ORD047461,2025-04-14,Damaged Product,15424.48
ORD047486,2025-08-25,Damaged Product,2796.63
ORD047522,2025-11-05,Changed Mind,1434.29
ORD047529,2025-11-18,Changed Mind,12302.35
ORD047534,2025-11-06,Quality Issue,4838.12
ORD047559,2025-07-18,Quality Issue,6865.73
ORD047572,2025-12-31,Damaged Product,2566.67
ORD047593,2026-01-02,Wrong Product,540.12
ORD047616,2025-04-17,Changed Mind,5814.91
ORD047635,2025-10-24,Changed Mind,566.57
ORD047681,2025-09-09,Quality Issue,88668.12
ORD047700,2024-08-02,Size/Fit Issue,9787.21
ORD047716,2025-04-18,Damaged Product,4098.48
ORD047734,2025-11-30,Wrong Product,5698.26
ORD047738,2025-10-18,Wrong Product,3194.05
ORD047748,2025-11-23,Quality Issue,3444.48
ORD047751,2024-08-14,Size/Fit Issue,529.32
ORD047774,2024-12-24,Wrong Product,3302.36
ORD047804,2024-07-14,Changed Mind,28335.7
ORD047813,2024-11-08,Size/Fit Issue,5905.98
ORD047869,2024-10-27,Size/Fit Issue,674.56
ORD047881,2025-08-24,Late Delivery,4254.15
ORD047902,2024-03-03,Quality Issue,5338.43
ORD047912,2025-08-20,Damaged Product,1454.11
ORD047913,2025-04-08,Size/Fit Issue,4922.64
ORD047915,2025-04-01,Changed Mind,1660.17
ORD047930,2025-11-08,Size/Fit Issue,1029.78
ORD047959,2025-11-22,Damaged Product,4916.4
ORD047965,2025-11-02,Quality Issue,23344.86
ORD047969,2024-11-11,Late Delivery,12102.57
ORD047970,2024-09-10,Wrong Product,1523.43
ORD047972,2025-09-18,Size/Fit Issue,4168.14
ORD047997,2024-09-16,Size/Fit Issue,688.24
ORD048020,2025-04-11,Quality Issue,9320.5
ORD048029,2025-11-29,Changed Mind,1556.33
ORD048125,2025-08-19,Changed Mind,5222.51
ORD048126,2024-11-18,Quality Issue,9369.7
ORD048153,2024-09-01,Damaged Product,2364.83
ORD048162,2025-04-28,Size/Fit Issue,1553.45
ORD048187,2025-10-08,Damaged Product,3589.37
ORD048206,2025-11-25,Changed Mind,1028.05
ORD048220,2025-06-19,Changed Mind,2989.72
ORD048225,2024-05-09,Quality Issue,3001.81
ORD048265,2025-11-29,Wrong Product,120674.69
ORD048280,2026-01-01,Quality Issue,12001.09
ORD048292,2025-07-31,Quality Issue,4438.85
ORD048306,2025-02-05,Quality Issue,3811.62
ORD048321,2025-08-20,Wrong Product,467.55
ORD048324,2025-03-09,Quality Issue,6391.25
ORD048328,2024-11-15,Damaged Product,1608.23
ORD048338,2025-03-13,Damaged Product,137201.11
ORD048339,2024-10-16,Quality Issue,79778.21
ORD048372,2024-12-03,Size/Fit Issue,2221.42
ORD048395,2025-07-14,Wrong Product,48229.4
ORD048486,2025-12-21,Quality Issue,2646.44
ORD048487,2025-02-17,Changed Mind,17825.0
ORD048497,2025-12-03,Damaged Product,41595.89
ORD048508,2025-07-08,Quality Issue,2153.38
ORD048533,2025-07-11,Late Delivery,10011.87
ORD048565,2025-11-04,Late Delivery,75058.27
ORD048586,2025-11-03,Size/Fit Issue,10838.68
ORD048597,2025-10-23,Size/Fit Issue,6082.09
ORD048599,2025-03-03,Quality Issue,46661.35
ORD048601,2025-12-10,Quality Issue,5608.33
ORD048605,2025-09-30,Changed Mind,1567.55
ORD048624,2025-12-28,Wrong Product,54322.06
ORD048658,2024-06-29,Damaged Product,2939.56
ORD048659,2025-08-13,Wrong Product,3270.44
ORD048664,2025-07-10,Size/Fit Issue,3290.71
ORD048681,2024-05-28,Late Delivery,3158.22
ORD048684,2025-04-13,Quality Issue,256.59
ORD048694,2025-12-27,Wrong Product,8049.56
ORD048698,2025-08-01,Damaged Product,4475.37
ORD048718,2025-10-30,Size/Fit Issue,7730.04
ORD048720,2024-11-12,Wrong Product,126426.25
ORD048731,2024-11-24,Changed Mind,3778.7
ORD048758,2024-11-04,Damaged Product,3700.05
ORD048762,2024-12-11,Quality Issue,1060.45
ORD048769,2025-12-01,Damaged Product,3804.77
ORD048784,2025-06-21,Late Delivery,4078.72
ORD048785,2024-11-10,Damaged Product,1407.83
ORD048789,2026-01-01,Damaged Product,844.11
ORD048892,2024-12-31,Late Delivery,5196.63
ORD048906,2024-12-30,Quality Issue,12115.82
ORD048913,2024-10-14,Wrong Product,2189.79
ORD048922,2024-03-31,Changed Mind,6471.98
ORD048931,2025-05-04,Damaged Product,4631.92
ORD048933,2025-10-29,Damaged Product,146205.51
ORD048940,2025-05-23,Changed Mind,28970.31
ORD048942,2025-08-13,Quality Issue,5360.87
ORD048943,2025-04-15,Quality Issue,3026.22
ORD048961,2025-06-16,Changed Mind,7696.11
ORD048965,2025-03-23,Size/Fit Issue,12635.8
ORD049004,2024-07-02,Changed Mind,2237.79
ORD049026,2025-01-04,Wrong Product,7144.86
ORD049032,2025-11-29,Size/Fit Issue,665.83
ORD049034,2025-05-16,Quality Issue,12991.83
ORD049039,2025-08-19,Changed Mind,9357.83
ORD049060,2025-02-11,Changed Mind,5922.33
ORD049071,2024-01-11,Wrong Product,17716.21
ORD049113,2025-08-31,Damaged Product,19125.37
ORD049129,2025-09-14,Wrong Product,13302.55
ORD049171,2025-11-16,Size/Fit Issue,416.18
ORD049173,2025-04-13,Damaged Product,13048.55
ORD049179,2025-09-30,Changed Mind,1673.95
ORD049195,2024-12-30,Size/Fit Issue,6779.04
ORD049196,2026-01-03,Changed Mind,8289.78
ORD049241,2024-01-22,Damaged Product,6795.96
ORD049255,2025-03-09,Changed Mind,43168.13
ORD049258,2024-10-29,Quality Issue,11579.66
ORD049259,2024-08-28,Wrong Product,4373.8
ORD049270,2024-02-15,Changed Mind,2908.42
ORD049277,2024-03-08,Wrong Product,21469.44
ORD049309,2025-10-29,Size/Fit Issue,9939.52
ORD049314,2025-01-30,Wrong Product,24881.25
ORD049316,2025-11-21,Wrong Product,308.8
ORD049342,2025-01-25,Quality Issue,5366.69
ORD049354,2025-07-05,Size/Fit Issue,7753.27
ORD049360,2025-09-05,Changed Mind,68092.99
ORD049368,2024-10-27,Quality Issue,444.84
ORD049381,2025-12-10,Size/Fit Issue,1401.75
ORD049383,2025-11-15,Changed Mind,766.6
ORD049432,2025-08-11,Damaged Product,6811.4
ORD049457,2024-10-18,Quality Issue,2219.54
ORD049459,2025-05-26,Damaged Product,10409.19
ORD049463,2025-04-12,Quality Issue,2573.98
ORD049471,2024-12-28,Damaged Product,813.66
ORD049499,2025-10-28,Damaged Product,18446.6
ORD049501,2025-09-22,Quality Issue,20024.67
ORD049505,2025-05-07,Quality Issue,74045.28
ORD049531,2024-02-25,Damaged Product,10701.07
ORD049557,2025-11-15,Damaged Product,546.95
ORD049559,2024-01-31,Quality Issue,18836.78
ORD049591,2025-11-02,Quality Issue,6424.69
ORD049614,2025-10-13,Damaged Product,41586.12
ORD049623,2025-11-10,Changed Mind,21695.89
ORD049658,2025-04-15,Wrong Product,1118.18
ORD049680,2025-05-06,Changed Mind,12150.69
ORD049686,2024-05-23,Changed Mind,270.87
ORD049690,2025-10-27,Damaged Product,368.05
ORD049710,2025-08-25,Changed Mind,16058.24
ORD049731,2024-02-11,Damaged Product,5584.61
ORD049734,2025-12-16,Changed Mind,8735.07
ORD049742,2025-12-03,Size/Fit Issue,42533.28
ORD049759,2025-01-04,Late Delivery,310.78
ORD049762,2025-04-13,Late Delivery,7527.65
ORD049773,2024-09-19,Damaged Product,264.38
ORD049776,2025-08-09,Size/Fit Issue,32086.1
ORD049781,2024-08-03,Wrong Product,2563.6
ORD049796,2024-04-07,Size/Fit Issue,1843.19
ORD049797,2025-10-29,Size/Fit Issue,21314.06
ORD049813,2025-11-26,Quality Issue,5755.58
ORD049833,2025-10-25,Damaged Product,9166.03
ORD049834,2025-08-25,Late Delivery,1186.57
ORD049835,2025-08-23,Late Delivery,82515.71
ORD049882,2025-09-10,Quality Issue,67169.58
ORD049889,2024-04-14,Wrong Product,23878.29
ORD049925,2025-03-20,Changed Mind,6588.87
ORD049930,2024-07-15,Late Delivery,3232.64
ORD049932,2024-06-27,Changed Mind,66470.46
ORD049933,2025-12-30,Quality Issue,25556.41
ORD049954,2025-06-28,Damaged Product,44190.58
ORD049970,2024-09-29,Damaged Product,69981.19
